listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,facilities,facilities_1,facilities_2,facilities_3,facilities_4,facilities_888,facilities_other_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_888,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc
701337,2016-05-13 22:40:11,Top Hill Farm,"2195 Base Line Roaf, Roseville, California 95747",,,,,,,,,,,,,,,,,,,,,,-121.32192,38.7514201,,Picnic areas without tables;Picnic areas with tables;,0,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
701338,2016-05-24 12:28:11,"Kitipi Farm, llc","130 Hastings Ct, Bangor , Michigan 49013",,,,,,,,,,,,,,,,,,,,,,-86.106671,42.321930,"North from Bangor on 681. Right onto Hastings Ct, follow to en, turn left into drive; follow drive over railroad tracks to Kitipi",Hand washing station(s);Picnic areas without tables;,1,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701339,2016-05-25 09:46:53,Cow-U-Met Farm,"670 Townsend Valley RD, paris, Kentucky 40361",,,,,,,,,,,,,,,,,,,,,,-84.326002,38.285907,located within 1/4 mile of large orchard - located in the middle of horse country,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701340,2016-05-25 13:04:43,SweetWater Vertical Farm,"Carretera 779 KM 8.9, Barranquitas , Puerto Rico 00794",,,,,,,,,,,,,,,,,,,,,,-66.269690,18.243352,Carretera 779 cerca iglesia San andres,Flush toilets;,0,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
701341,2016-06-08 14:41:45,Maple Glen Farm,"543 Jo Jo Rd, Kane, Pennsylvania 16735",,,,,,,,,,,,,,,,,,,,,,-78.837090,41.643853,Go 1.2 miles on Jo Jo Rd. Off Rte 66,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;FMNP checks;,0,0,1,1,0,0,0,1,,FMNP checks,,0,0,0,0,,
701342,2016-06-21 13:32:30,"Twelve Oaks Community Farms, Inc.","5344 White Road, Brooksville , Florida 34602",,,,,,,,,,,,,,,,,,,,,,-82.278176,28.5093419,,Hand washing station(s);Picnic areas without tables;Picnic areas with tables;,1,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
701343,2016-06-22 16:47:51,Don smith blueberries at Estacada,"22530 s. Stormer rd.  Off sprinwater, Estacada, Oregon 97023",,,,,,,,,,,,,,,,,,,,,,-122.39984,45.310088,9 miles south of carver on springwater rd or 1 mile north of mciver park near the view point restaurant,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701344,2016-06-28 13:55:58,"The Blue Hill Company, LLC","19410 State Route O, Rolla, Missouri 65401",,,,,,,,,,,,,,,,,,,,,,-91.743907,37.815275,8.5 miles south on Hwy O off Hwy 72,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701345,2016-06-29 11:25:08,Oconee Fresh Farms,"3753 Greensboro HWY, Watkinsville, Georgia 30677",,,,,,,,,,,,,,,,,,,,,,-83.346284,33.8064063,Located behind Hot Thomas BBQ on HWY 15 headed towards Lake Oconee from Watkinsville.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701346,2016-07-05 13:07:06,Apple Bin Farm Market,"810 Broadway Rt. 9W, Ulster Park, New York 12487",,,,,,,,,,,,,,,,,,,,,,-73.969526,41.8467297,Directly off of Rt.9W in Ulster Park NY,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701347,2016-07-05 14:04:13,Gardenkids of Kemah,", KEMAH, Texas 77565",,,,,,,,,,,,,,,,,,,,,,-95.027307,29.528392,"Off Anders Road, West of FM 518",Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701348,2016-07-06 06:18:00,Rivermede Farm Market,"1925 Rt. 73, Keene Valley, New York 12943",,,,,,,,,,,,,,,,,,,,,,-73.786625,44.199360,North end of Keene Valley on Route 73,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701349,2016-10-21 11:48:54,C. Rowe & Sons,"113 Station Road, Campbell Hall, New York 10916",,,,,,,,,,,,,,,,,,,,,,-74.213920,41.4695350,Exit 5 off Route 84.  Follow Route 208 South about 3 miles.  Station Road is on the right.  Go down Station Road to farm and stand is located on the farm.,Flush toilets;,0,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
701350,2016-07-06 11:13:38,Dressel Farms,"271 State Route 208, New Paltz, New York 12561",,,,,,,,,,,,,,,,,,,,,,-74.111172,41.7146100,,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701351,2016-07-06 21:38:42,The Apple Shed,"3391 Fairville Maple Ridge Rd., Newark, New York 14513",,,,,,,,,,,,,,,,,,,,,,-77.097955,43.1292743,"Take Rt. 31 from E or W to Newark, at Rt. 88 turn N, immediately after the Fairville Fire Hall, turn left.  The Apple Shed is one mile on the left.Take Rt. 104 to Sodus, follow the signs for Rt. 88. Head S on Rt. 88, at Fairville turn right on Fairville Maple Ridge Rd. (before the Fairville Fire Hall) The Apple Shed is one mile ahead on the left.",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Cash;Personal Checks;Debit card/Credit card;FMNP (Sr. & WIC), WIC - Fruit & Vegetable Checks;",0,0,1,1,0,1,0,1,,"FMNP (Sr. & WIC), WIC - Fruit & Vegetable Checks",WIC;SNAP;,1,1,0,0,,
701352,2016-07-11 09:30:27,Southbridge Youth Farm Stand,"1218 B. Street, Wilmington, Delaware 19801",,,,,,,,,,,,,,,,,,,,,,-75.542868,39.7284250,Located at the Neighborhood House community center.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,SNAP;,0,1,0,0,,
701353,2016-07-11 14:38:51,Wardensville Garden Market,"28813 SR 55, Wardensville, West Virginia 26851",,,,,,,,,,,,,,,,,,,,,,-78.592018,39.0835447,Entrance at the mouth of DJ Sager Rd. across from the Dollar General.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;Senior Vouchers;,0,0,1,1,0,1,0,1,,Senior Vouchers,SNAP;,0,1,0,0,,
701354,2016-07-12 06:35:25,Meyer's Farm Market,"1329 E M-H Townline Road, Milton , Wisconsin 53563",,,,,,,,,,,,,,,,,,,,,,-89.007693,42.7604481,"Between Milton and Janesville, along Interstate I90.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;WIC and Senior vouchers accepted.;,0,0,1,1,0,1,0,1,,WIC and Senior vouchers accepted.,WIC;,1,0,0,0,,
701355,2016-07-12 13:20:47,River Falls Ranch,"13500 150th Ave. SE, Saint Hilaire, Minnesota 56754",,,,,,,,,,,,,,,,,,,,,,-96.159302,47.969608,West from St. Hilaire approx. 3 miles to 140th Ave. SE. South on 140th Ave. SE 2.5 miles to 127th St. East on 127th St. 1 mile to 150th Ave. SE. South on 150th. Ave. SE to dead end.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701356,2016-07-12 18:37:37,CitiFarms LLC,"2024 N.7th Street , Phoenix , Arizona 85006",,,,,,,,,,,,,,,,,,,,,,-112.06580,33.4704390,Between Green\'s and Coco\'s on West side of the street,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701357,2016-07-13 07:49:15,Appletree Hill Organic Farm,"3210 Hancock Rd / Rte 43, Hancock, Massachusetts 01237",,,,,,,,,,,,,,,,,,,,,,-73.302872,42.570095,Appletree Hill Organic Farm is located on Hancock Rd / Rte 43 between the Fire House and Hancock Central School.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701358,2016-07-13 18:14:28,OakWoods Farm,"1775 Old Hwy E, Granby, Missouri 64844",,,,,,,,,,,,,,,,,,,,,,-94.263431,36.9352568,,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;PayPal;PayPal;,0,0,1,1,0,0,1,1,PayPal,PayPal,,0,0,0,0,,
701359,2016-07-13 21:57:40,Jenny Jack Sun Farm,"603 White Cemetery Road, Pine Mountain , Georgia 31822",,,,,,,,,,,,,,,,,,,,,,-84.964898,32.852859,We are just off I-185. Turn east onto Hwy 18 and White Cemetery Road is on the right. Farm is 1/2 mile down White Cemetery Rd. Eight miles West of downtown Pine Mountain.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
701360,2016-07-16 07:20:35,Goodell Family Farm,"10220 Peck Rd, Mantua, Ohio 44255",,,,,,,,,,,,,,,,,,,,,,-81.208733,41.2694840,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701361,2016-07-17 12:13:49,Arnold's Farm Fresh Produce,"1319 Sacandaga Rd, West Charlton, New York 12010",,,,,,,,,,,,,,,,,,,,,,-74.029509,42.971771,Located on Sacandaga Road (NYS Rt147) 1/4mile south of Scotch Church. Our building is white with a red roof.,Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Cash;Personal Checks;Debit card/Credit card;WIC, FMNP, NYS Senior checks;",0,0,1,1,0,1,0,1,,"WIC, FMNP, NYS Senior checks",WIC;SNAP;,1,1,0,0,,
701362,2016-07-20 11:32:05,White Stone Acres,"113 South Rd, Winchester Center, Connecticut 06098",,,,,,,,,,,,,,,,,,,,,,-73.131064,41.896949,Adjacent to Platt Hill Rd and Newfield Rd,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
701363,2016-07-20 14:14:06,High View Farm Dairy,"48 Leander Harmon Rd, Harrison, Maine 04040",,,,,,,,,,,,,,,,,,,,,,-70.654938,44.096314,,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701364,2016-07-21 18:39:19,Red Truck Farm,"16963 CR NS 227, Manitou, Oklahoma 73555",,,,,,,,,,,,,,,,,,,,,,-98.933473,34.557891,Please call for driving directions and road conditions.  Our county road system can be confusing and is not paved.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701365,2016-07-28 10:17:24,Thompson Farm Market,"2409 E. 4 Mile Line, Mission, Texas 78573",,,,,,,,,,,,,,,,,,,,,,-98.275300,26.267234,Corner of Shary Rd and 4 Mile Line,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701366,2016-08-03 12:00:50,UR Foods Farm,"2844 US Hwy 24, Sheldon, Illinois 60966",,,,,,,,,,,,,,,,,,,,,,-87.585997,40.776353,One mile west of Hwy 52,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
701367,2016-08-04 18:11:03,Crooked Clove Farm & Ranch LLC,"8222 S Perry Park Rd, Larkspur, Colorado 80118",,,,,,,,,,,,,,,,,,,,,,-104.95600,39.241712,"Farm stand is located at the end of our drive. We are just North of Red Rock Dr, and 3 miles South of Tomah. Look for a white canopy and old 1960\'s Ford Pickup Truck.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701368,2016-08-17 13:06:04,L&A Family Farms,"21661 Staley Rd, Paris, Illinois 61944",,,,,,,,,,,,,,,,,,,,,,-87.561520,39.512282,10 miles southeast of Paris and 1/4 mile off Lower Terre Haute Rd.,Picnic areas without tables;Picnic areas with tables;,0,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701369,2016-09-09 13:56:03,Borderline Farm,"71269 Bauman Rd, Sturgis , Michigan 49091",,,,,,,,,,,,,,,,,,,,,,-85.337939,41.7610830,House in the pines on the eastern side of Bauman road near the MI/IN state line.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
701370,2016-09-13 00:10:38,Monterey Gold Honey,"PO Box 94, Pebble Beach, California 93953",,,,,,,,,,,,,,,,,,,,,,-121.95171,36.568737,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;Paypal;Paypal;,0,0,1,1,0,1,1,1,Paypal,Paypal,,0,0,0,0,,
701371,2016-09-14 12:23:27,The Garlic Underground,"w383n9009 mill st, Oconomowoc , Wisconsin 53066",,,,,,,,,,,,,,,,,,,,,,-88.505108,43.1831070,1/4 mile north of the intersection of Hwy 67 and CW,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701372,2016-09-22 21:44:32,Rockin Bar B Ranch,"5261 CR 4738, Cumby, Texas 75433",,,,,,,,,,,,,,,,,,,,,,-95.773851,33.2184740,From Dallas drive east on I-30 exit mile post 116 (Bashear Exit) to left over bridge you will be on CR 2653. Drive approx. 7 miles cross over HWY 11 and look for CR 4738 turn left. Drive down dirt CR look left until you seeRockin Bar B Gate.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
701373,2016-10-26 15:39:07,Four Sisters Farm,"3669 Coventryville Road, Pottstown, Pennsylvania 19465",,,,,,,,,,,,,,,,,,,,,,-75.692445,40.161075,,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
701374,2016-10-28 22:25:28,Fruit of the Coop,"8700 E Sunset Circle, Brandon, South Dakota 57005",,,,,,,,,,,,,,,,,,,,,,-96.618427,43.578181,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
701375,2016-11-30 13:57:05,Rose Orchards,"33 Branford rd., North Branford, Connecticut 06471",,,,,,,,,,,,,,,,,,,,,,-72.771086,41.3078192,Rt..139 1 mi. north of interstate 95 exit 55,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
701376,2016-12-01 17:29:22,Timber Coulee Outfitters,"E7624 County Road P, Westby, Wisconsin 54667",,,,,,,,,,,,,,,,,,,,,,-90.870672,43.707198,"From Westby, travel north on Hwy 27 aproximately one mile towards Sparta/Leon/Melvina/Cashton/Portland.  Turn left on to County Road P.  Follow P approximately 3 miles.  You will pass a small golf course.  The farm is located on the right and distinguishable by an orange/brown house with green shingles and accents, an orange/brown barn with green metal roof, our high fence operation and a small bridge.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Cashier\'s Check;,0,0,1,0,0,0,0,1,,Cashier\'s Check,,0,0,0,0,,
701377,2016-12-13 06:38:15,Homestead Hill Farm & Nursery,"26 NE 80th Street, Spickard, Missouri 64679",,,,,,,,,,,,,,,,,,,,,,-93.588959,40.189456,"Take hwy 65N to 80th Street, turn right and take the first drive to the right at the top of the hill.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701378,2016-12-14 09:03:08,Lil Johnson Rayanch,"213 Clatty Farm Rd., Ruffin, South Carolina 29475",,,,,,,,,,,,,,,,,,,,,,-80.784118,33.0465746,,Hand washing station(s);Picnic areas without tables;Picnic areas with tables;,1,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
701379,2016-12-19 10:39:44,"Sunset Gardens, LLC","12871 467th Ave, Browns  Valley, South Dakota 56219",,,,,,,,,,,,,,,,,,,,,,-96.861851,45.518557,"6 miles south of Browns Valley, MN7 miles north of Wilmot, SD",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;Debit card with Pin #;,0,0,1,0,0,1,0,1,,Debit card with Pin #,SNAP;,0,1,0,0,,
701380,2016-12-26 07:34:00,Schneider Farms LLC,"1784 Doll Road, Hermann, Missouri 65041",,,,,,,,,,,,,,,,,,,,,,-91.420524,38.5912056,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701381,2017-01-02 19:04:59,Aslan's How Organics,"24041 SE HWY 224, BORING, Oregon 97009",,,,,,,,,,,,,,,,,,,,,,-122.41483,45.3920040,"On Hwy 224, between 232nd and Barton Gas Station",Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,SNAP;,0,1,0,0,,
701382,2017-01-05 13:41:14,"W Bench Farms, LLC","14950 State Route 45, Lisbon, Ohio 44432",,,,,,,,,,,,,,,,,,,,,,-80.698246,40.685548,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
701383,2017-01-13 21:42:42,Phoenix Farms,"150 Trenton Ave, Hulmeville borough, Pennsylvania 19047",,,,,,,,,,,,,,,,,,,,,,-74.906944,40.143277,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,SNAP;,0,1,0,0,,
701384,2017-01-19 08:27:27,Peaceful Pines Farm,"13650 Government Rd, Pine City, Minnesota 55063",,,,,,,,,,,,,,,,,,,,,,-92.934008,45.831203,"On the corner of Northern & Government Roads,3 miles from downtown Pine City",Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701385,2017-01-30 00:52:23,English Orchards & Family Farm,"302 Thumb Lake Rd, Vanderbilt, Michigan 49795",,,,,,,,,,,,,,,,,,,,,,-84.680748,45.186933,US-27 to Thumb Lake Rd. 1/2 mile on the (right) north side. US-131 to Thumb Lake rd. 12 miles on the (left)north side. across from Abe\'s Small Engine Repair.,Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;,1,1,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
701386,2017-01-30 17:29:01,Anderson Farm,"1575 Underwood Ave, Muscatine, Iowa 52761",,,,,,,,,,,,,,,,,,,,,,-90.927414,41.509551,1/4 mile North off hwy 61. First farm on right. Red metal roofs on barns and house.,Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
701387,2017-01-31 08:10:43,Salad Central,"4763 Baldwin St, Hudsonville, Michigan 49426",,,,,,,,,,,,,,,,,,,,,,-85.900775,42.907060,NE corner of 48th Ave and Baldwin St,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
