listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc
301718,2022-04-25 10:29:45,Tilted Barn Brewery's Farmers Market,"One Hemsley Place, Exeter, RI, USA",The Brewers Association;RI Farm Bureau;RI Brewer's Guild;,1,0,1,1,0,The Brewers Association,,RI Farm Bureau,RI Brewer's Guild,,,,,,,,,,,"Tilted Barn Brewery is proud to be Rhode Island's first farm brewery.  We are excited to host an outdoor market at the brewery, allowing families and businesses to come together and support local farms and agriculture in our community. ",-71.5202252,41.5695166,"Tilted Barn Brewery
One Hemsley Place
Exeter, RI 02822",On a farm from;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,Some vendors offer CSA subscriptions through their farms;,1,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,0,0,,,,
301675,2022-03-28 09:34:43,Clarion Farmers Market,"115 N Main St, Clarion, IA, USA",,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,-93.7321638,42.7320629,,Private business parking lot;,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,;,,0,0,0,,,,,,,,,,,,Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;,0,0,1,1,1,1,0,0,,,WIC Farmers Market;WIC;,1,0,0,1,0,0,,,,
300883,2022-05-02 13:41:00,Dimondale Farmers' Market,"136 N Bridge St, Dimondale, Michigan 48821",,,,,,,,,,,,,,,,,,,,,,-84.647388,42.646201,Parking lot next to Village Office.,Private business parking lot;,,No Indoor;,No antibiotics;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
301224,2022-04-29 19:28:08,Floyd County Farmers Market (Floyds Knobs),"400 Block Lafollette Station, floyds knobs, Indiana 47119",,,,,,,,,,,,,,,,,,,,,,-85.896109,38.315002,"400 Block Lafollette Station next to Landmark Dental Care/across from McDonalds/ Off of Lawrence Banet Road/ Hwy 150, Exit 119 / Minutes from Bridge",Private business parking lot;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;WIC/SFMNP Farmers Market Voucher ;,0,0,1,0,0,1,0,1,,WIC/SFMNP Farmers Market Voucher ,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,0,0,
301719,2022-04-27 16:52:28,For Oak Cliff Farmers Market,"907 East Ledbetter Drive, Dallas, TX, USA",,,,,,,,,,,,Native American-Owned Business;Minority-Owned Business;Women-Owned Business;Veteran-Owned Business;LGBTQIA+ Owned Business;Disability-Owned Business;,1,1,1,1,1,1,0,,"For Oak Cliff’s farmers market is a strategy to mitigate the food desert in our community and to increase food sovereignty. Our USDA-funded farmers market supports local farmers, growers, and ranchers by providing development, training, and paying the overhead costs for farmers to take part in the markets. All products sold are 100% locally grown or made (within 150 miles). Free programs, nutrition demos, and health screenings available from our partners. SNAP EBT is accepted and FMPP WIC vouchers available. SNAP can be matched up to $30 with Double Up Food Bucks for free produce.",-96.8117815,32.6845583,For Oak Cliff Community Campus (Former Moorland YMCA location),Private business outdoor basketball court,Private business outdoor basketball court,No;,"Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;vegan food production;",0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,vegan food production,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,WIC;Accept EBT at a central location;;,1,1,0,0,0,0,Accept EBT at a central location;,1,0,
301721,2022-05-01 11:53:10,South Augusta Farmers Market,"2463 Golden Camp Road, Augusta, GA, USA",Georgia Women in Agriculture Association;,0,0,1,0,0,,,Georgia Women in Agriculture Association,,,Minority-Owned Business;Women-Owned Business;Veteran-Owned Business;,0,1,1,1,0,0,0,,,-82.05175229999999,33.4300318,"Henry Brigham Senior Center Parking Lot 

Inclement Weather the Market will be located in GYM",Local government building grounds;,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,"Cash;Debit card/Credit card;Venmo,Cash App,Zelle;",0,0,1,0,0,1,1,0,"Venmo,Cash App,Zelle",,,0,0,0,0,0,0,,,,
301056,2022-05-04 00:24:52,Westgate Farmers Market,"2925 W. Broad Street, Columbus, Ohio 43204",,,,,,,,,,,,,,,,,,,,,,-83.078781,39.954491,West Gate Masonic Lodge. 1/4 mile west of the intersection of Hague Avenue & West Broad Street. Or on the south side of W. Broad Street between Roys Avenue (E) & Binns Boulevard (W).,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,WIC Farmers Market;WIC;Accept EBT at a central location;;,1,1,0,1,0,0,Accept EBT at a central location;,1,0,
301335,2022-05-05 17:50:58,Heathsville Farmers Market,"73 Monument Place, Heathsville, Virginia 22473",,,,,,,,,,,,,,,,,,,,,,-76.473204,37.916391,"On the grounds of Rice\'s Hotel / Hughlett\'s Tavern, Just off Route 360 behind the old Northumberland Courthouse",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301723,2022-05-09 17:01:00,Westside Farmers Market at Cool Spring Park,"West 10th Street & North Van Buren Street, Wilmington, DE, USA",West End Neighborhood House;,0,0,0,1,0,,,,West End Neighborhood House,,Women-Owned Business;,0,0,1,0,0,0,0,,"West Side Grows Together is a coalition of  residents, businesses, churches, and local leadership working together to transform & strengthen our community.

Our weekly farmers market is a community-based initiative to promote access to the best local produce, grass-fed meats, bakery goods, and much more! We are located at the historic Cool Spring Park. Held every Wednesday from 3:30-6:30 pm, STARTING JUNE 15th through October. 

*Accepting WIC, SFMNP, SNAP, and EBT 

CHECK OUT OUR FARMERS MARKET FACEBOOK PAGE @coolspringfarmersmarket
",-75.5584068,39.74985600000001,Cool Spring Park (around the fountain),Local government building grounds;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,Bright Spot Farms;,0,0,1,,Bright Spot Farms,,Yes;,Bright Spot Farms;,0,1,0,,Bright Spot Farms,,Some vendors offer CSA subscriptions through their farms;,1,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
301726,2022-05-17 15:19:51,Union Square Farmers Market,"66-70 Union Square, Somerville, MA, USA",,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,"Union Square Farmers Market is integral to the Union Square community. It is a catalyst for vibrancy, community, and economic activity in Union Square. The Market provides visitors and residents with top-quality, fresh, and local produce at fair prices; encourages healthy eating and active lifestyle values; educates consumers about farming and locally sourced foods; and provides customers with opportunities to interact directly with farmers. The Market also provides information and education about community issues, promotes local activities and businesses, and provides opportunities for the community to gather and visit.",-71.0968209,42.3801291,"Union Square Plaza in Somerville, MA",Local government building grounds;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Grass Fed;Pasture-raised/free-range animals;",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,Some vendors offer CSA subscriptions through their farms;,1,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,WIC Farmers Market;Accept EBT at a central location;;,0,1,0,1,0,0,Accept EBT at a central location;,1,0,
300797,2022-05-17 21:37:13,Lincoln Park Farmers Market,"1661 Fort Street, Lincoln Park, Michigan 48146, USA",Farmers Market Coalition;Michigan Farmers Market Association;,1,0,1,0,0,Farmers Market Coalition,,Michigan Farmers Market Association,,,,0,0,0,0,0,0,0,"Veterans-Owned, Hispanic-Owned","Lincoln Park Farmers Market is a seasonal market focusing on locally grown fruits and vegetables, locally made specialty foods as well as and locally made arts and crafts.  Our mission is, “To educate the community about healthy, locally grown food, and promoting good health.” Our objective is Michigan grown/Michigan made by the farmer, vendor, and crafter.  With the emphasis on organic foods, the advantage of a local farmer market is that one can talk to the farmer who raised the foods that they are to take home and eat.",-83.175189,42.25165700000001,Green space in downtown. Fort Street north to Arlington Avenue or O'Connor Avenue.,Local government building grounds;,,No;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300909,2022-05-19 20:35:33,MainStreet Libertyville Farmers Market,"413 N Milwaukee Ave, Liberytville , Illinois 60048",MainStreet Libertyville;,0,0,0,0,1,,,,,MainStreet Libertyville,,,,,,,,,,"We are the oldest farmers market in Lake County, Illinois.  We are a traditional farmers market that only sells food products grown or made by the vendor, and we have great vendors with a very wide variety of products.",-87.954744,42.287242,Cook Memorial Park,Closed-off public street;,,No Indoor;,"Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
300627,2022-06-03 00:17:38,Durango Farmers Market,"259 W 9th Street, Durango, Colorado 81301",Colorado Farmers Market Association;,0,0,1,0,0,,,Colorado Farmers Market Association,,,Native American-Owned Business;Minority-Owned Business;Women-Owned Business;,1,1,1,0,0,0,0,,"The Durango Farmers Market is a growers market, meaning all vendors who attend the market grew or raised their product.  We also have ready to eat food vendors who must show they are using local ingredients.  Our artisans may not resell any products, all artisan goods must be handmade by the vendor.",-107.88275,37.273063,In the parking lot of TBK Bank of Durango.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
301061,2022-05-25 20:59:36,Greenbelt Farmers Market,"25 Crescent Road, Greenbelt, Maryland 20770",,,,,,,,,,,,,,,,,,,,,,-76.877296,39.001146,We\'re located in the parking lot behind the Greenbelt Municipal Building.,Local government building grounds;,,No Indoor;,"Certified ""Naturally Grown"";Humane treatment of animals;",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
301727,2022-05-23 11:52:00,Downtown Beloit Farmers' Market - Summer,"345 E Grand Ave, Beloit, WI, USA",City of Beloit;,0,0,0,1,0,,,,City of Beloit,,Minority-Owned Business;Women-Owned Business;Veteran-Owned Business;LGBTQIA+ Owned Business;Disability-Owned Business;,0,1,1,1,1,1,0,,"Our outdoor market starts the first Saturday in May and ends the last Saturday in October. Our indoor market starts the first Saturday in November and ends the last Saturday in April. Our current hours of operation are 9 am to noon, rain or shine. See less
An award-winning community tradition!
Live music at Gantry Park!
Shop in a wonderful open-air market in the heart of historic Downtown Beloit. Chat with local vendors and get the scoop on next week’s harvest and offerings!
We gladly accept SNAP and WIC benefits. Stop at the Information Booth for more information or to purchase your tokens.",-89.0357147,42.5000366,"300 block of State Street, 400 block of East Grand Avenue, Gantry parking lot",Closed-off public street;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,Some vendors offer CSA subscriptions through their farms;Some vendors offer non-CSA food box/share subscriptions;,1,1,Curbside pickup/on-site pickup;Delivery to customers’ home;,1,0,1,,Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;,0,0,1,1,1,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
301729,2022-05-31 22:04:19,Walnut Grove Farmer's Market,"U.S. 14, Walnut Grove, MN, U.S.",Minnesota Grown;,0,0,1,0,0,,,Minnesota Grown,,,,0,0,0,0,0,0,0,,"Locally grown produce from A to Zucchini, along with standard and specialty jams, jellies, and marmalade's; all kinds of pickled goodies, an array of salsa's from mild to hot; baked goods, cut flowers, and so much more!
Come shop with us June through October, Fridays, 3-6pm.",-95.4718667,44.2250891,"We are located on the South side of HWY 14, across from the Hoyt Gas Station.",Open Public Lot,Open Public Lot,No;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;SNAP/EBT;,0,0,1,0,0,1,0,1,,SNAP/EBT,Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
301730,2022-05-31 19:23:02,Enumclaw Plateau Farmers’ Market,"1600 1st Street, Enumclaw, WA, USA",Farmers Market Coalition;Washington State Farmers Market Association;Enumclaw Area Chamber of Commerce;,1,0,1,0,1,Farmers Market Coalition,,Washington State Farmers Market Association,,Enumclaw Area Chamber of Commerce,Women-Owned Business;Veteran-Owned Business;LGBTQIA+ Owned Business;,0,0,1,1,1,0,0,,"A farmers market featuring Enumclaw Plateau farmers feeding the Enumclaw Plateau community and visitors.

Enumclaw Plateau Farmers’ Market (EPFM) is a non-profit, community-based association founded on bringing farm-fresh, locally grown produce to the community; promoting healthy food choices; enhancing economic development within the local community; promoting and supporting the formation of cottage industry; assisting local growers in marketing their produce; and supporting local businesses.",-121.98701,47.2032716,"Enumclaw Plateau Farmers’ Market is located along First Street/Kasey Kahne Drive between Griffin Avenue and Washington Avenue in Downtown Enumclaw, between Tractor Supply to the east and the Enumclaw Public Library to the west. Parking is available on the west side of the Enumclaw Public Library. Other parking is also available nearby just off of Railroad Street.",Closed-off public street;,,No;,"Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;No antibiotics;No pesticides;Grass Fed;Pasture-raised/free-range animals;Regenerative agriculture practices;",0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,Regenerative agriculture practices,,0,0,0,,,Each vendor may offer online pre-ordering.,;,,0,0,0,,,,Some vendors offer CSA subscriptions through their farms;Some vendors offer non-CSA food box/share subscriptions;,1,1,,,,,,"Barter;Volunteer Work;Cash;Debit card/Credit card;Venmo,PayPal,Square Wallet;",1,1,1,0,0,1,1,0,"Venmo,PayPal,Square Wallet",,WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
301732,2022-05-31 22:05:58,Springfield Riverside Farmers Market,"Riverside Drive, Springfield, MN, USA",Minnesota Grown;,0,0,1,0,0,,,Minnesota Grown,,,,0,0,0,0,0,0,0,,"Locally grown produce from A to Zucchini, along with standard and specialty jams, jellies, and marmalade's; all kinds of pickled goodies, an array of salsa's from mild to hot; baked goods, cut flowers, and so much more! Come shop with us June through October, Tuesdays, 3-6pm.",-94.97134299999999,44.2352899,"Along the South end of the park, across from the Baseball Field.",Local government building grounds;,,No;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
301731,2022-05-31 22:05:26,Lamberton Farmers Market,"U.S. 14, Lamberton, MN, U.S.",Minnesota Grown;,0,0,1,0,0,,,Minnesota Grown,,,,0,0,0,0,0,0,0,,"Locally grown produce from A to Zucchini, along with standard and specialty jams, jellies, and marmalade's; all kinds of pickled goodies, an array of salsa's from mild to hot; baked goods, cut flowers, and so much more!
Come shop with us June through October, Thursdays, 3.30-6pm.",-95.27387519999999,44.2317956,"North Side of HWY 14, between Cenex Gas Station and The Quilt Shop.",Donated Private Land,Donated Private Land,No;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
301733,2022-05-31 22:21:15,Redwood Falls Farmers Market,"125 South Washington Street, Redwood Falls, MN, USA",Minnesota Grown;,0,0,1,0,0,,,Minnesota Grown,,,,0,0,0,0,0,0,0,,"Locally grown produce from A to Zucchini, along with standard and specialty jams, jellies, and marmalade's; all kinds of pickled goodies, an array of salsa's from mild to hot; baked goods, cut flowers, meats, and so much more! Come shop with us July through October, Tuesdays 2-5.30, and Saturdays 9-Noon.",-95.11767259999999,44.54114309999999,,Local government building grounds;,,No;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
301734,2022-06-01 14:27:39,Main Street Farmer's Market,"1030 Main Street, Honesdale, PA, USA",The Cooperage Project operates the Main Street Farmer's Market;,0,0,0,1,0,,,,The Cooperage Project operates the Main Street Farmer's Market,,Minority-Owned Business;Women-Owned Business;Veteran-Owned Business;,0,1,1,1,0,0,0,,"The Main Street Farmers Market strives to provide the greater Honesdale community with access to superb local products. The Market is a vibrant and friendly gathering of exemplary local producers and enthusiastic consumers, connecting through a mutual appreciation for each other and for our regional foodscape.",-75.2577046,41.575017,On-street meter parking,Indoor and Outdoor space at a non-profit venue,Indoor and Outdoor space at a non-profit venue,"Yes, part of the time the market is open indoor;","Organic (USDA Certified);Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;No antibiotics;No hormones;No pesticides;Pasture-raised/free-range animals;",1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,,Pre-order with each vendor. Contact information listed on our webpage. ;,0,0,1,,Pre-order with each vendor. Contact information listed on our webpage. ,,;,,0,0,0,,,,Some vendors offer CSA subscriptions through their farms;,1,0,Curbside pickup/on-site pickup;,1,0,0,,Volunteer Work;Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;,0,1,1,1,1,1,0,0,,SNAP,"Senior Farmers Market Nutrition Program;Accept EBT at a central location;;Other food and nutrition assistance programs, supplemental coupons, and vouchers;",0,1,0,0,1,1,Accept EBT at a central location;,1,0,
301735,2022-06-01 17:12:47,Down to Earth Yonkers Downtown Farmers Market,"Dock Street, Yonkers, NY, USA",Farmers Market Coalition;Farmers Market Federation of New York;,1,0,1,0,0,Farmers Market Coalition,,Farmers Market Federation of New York,,,Women-Owned Business;,0,0,1,0,0,0,0,,"The farmers market launched in 2022 to bring fresh, locally grown and made foods to the Downtown-Waterfront area in beautiful Van Der Donck Park, next to the recently ""daylighted"" Saw Mill River.",-73.901287,40.935696,Look for the farmers market on the closed street that runs through the park from Dock St. to Nepperhan St.,Local government building grounds;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Grass Fed;",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,,,Each vendor accepts pre-orders through their own channels,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
300596,2022-06-15 12:54:28,Holly Springs Farmers Market,"300 West Ballentine Street, Holly Springs, North Carolina 27540",Farmers Market Coalition;Triangle Farmers Market Managers;,1,0,0,1,0,Farmers Market Coalition,,,Triangle Farmers Market Managers,,Minority-Owned Business;Women-Owned Business;Veteran-Owned Business;LGBTQIA+ Owned Business;,0,1,1,1,1,0,0,,"We are a North Carolina producer/grower market committed to providing local food almost every Saturday year-round. We offer fresh seasonal produce year-round as well as free range eggs, pasture-raised meats, local honey, NC seafood, goat cheese, breads and other baked goods, sauces, condiments, coffee, preserves, confections, beer, wine, prepared foods and much more!",-78.836190,35.650573,On W. Ballentine Street around the Holly Springs Cultural Center,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;,1,0,0,0,1,0,,0,0,
301737,2022-06-17 08:35:29,Streator Farmers Market,"201 North Park Street, Streator, IL, USA",,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,"We have Artisan breads, candy , canned goods, crafts, and baked goods",-88.8341998,41.1219938,Streator City Park,Local government building grounds;,,No;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
301720,2022-06-21 23:18:17,Cadott Farmer's Market,"Riverview Park, Wisconsin 27, Cadott, WI, USA",Farmers Market Coalition;Wisconsin Farmers Market Association;,1,0,1,0,0,Farmers Market Coalition,,Wisconsin Farmers Market Association,,,,0,0,0,0,0,0,0,,"The Cadott Farmers Market is dedicated to supporting small family farms, producers and artisans.  We strive to bring diverse offerings to the Market to ensure local, fresh, nutritious foods and artisanal products are available to our community and shoppers weekly.",-91.14667530000001,44.9536963,Riverview Park located on Highway 27 and next to the Yellow River,Local government building grounds;,,No;,"Non-Certified, but Practicing Organic;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,,,,,,Cash;Personal Checks;Debit card/Credit card;Venmo;,0,0,1,1,0,1,1,0,Venmo,,WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
301738,2022-06-24 16:15:27,North Rome Farmers Market,"516 Kingston Avenue NE, Rome, GA 30161",Georgia Grown;,0,0,1,0,0,,,Georgia Grown,,,Minority-Owned Business;,0,1,0,0,0,0,0,,"North Rome Farmers Market has some of the best produce in the city of Rome, Georgia. Our fruits and vegetables are grown on our own property without any chemicals. We are very excited about bringing fresh produce to our side of town. We look forward to providing a variety of tomatoes, cucumbers, squash, okra, and more.",-85.146657,34.264488,,On a farm from;,,No;,No antibiotics;Non-GMO;No hormones;No pesticides;,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,Through farmers market’s website;,1,0,0,,,,Yes;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,"Cash;Debit card/Credit card;PayPal,Cash App;",0,0,1,0,0,1,1,0,"PayPal,Cash App",SNAP EBT,Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
